#TIC ID,CTOI,MASTER,SG1A,SG1B,SG2,SG3,SG4,SG5,User Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM RA (mas/yr),Midpoint (BJD),Midpoint err,Period (days),Period (days) Error,Depth mmag,Depth mmag Error,Depth ppm,Depth ppm Error,Duration (hrs),Duration (hrs) Error,Inclination (deg),Inclination (deg) Error,Impact Param,Impact Param Error,Rad_p/Rad_s,Rad_p/Rad_s Error,a/Rad_s,a/Rad_s Error,Radius (R_Earth),Radius (R_Earth) Error,Mass (M_Earth),Mass (M_Earth) Error,Insolation (Earth Flux),Insolation (Earth Flux) Error,Equilibrium Temp (K),Equilibrium Temp (K) Error,Fitted Stellar Density (g/cm^3),Fitted Stellar Density (g/cm^3) Error,Semi-Major Axis (AU),Semi-Major Axis (AU) Error,Eccentricity,Eccentricity (Error),Arg of Periastron,Arg of Periastron Error,Time of Periastron (BJD),Time of Periastron (BJD) Error,Velocity Semi-amp (m/s),Velocity Semi-amp (m/s) Error,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,CTOI lastmod,User,Group,Tag,Notes
317483660,317483660.01,,,,,,,,PC,,11.5584,0.017,88.092907,-13.372469,-11.234,0.055,3.059,0.058,2458467.871,.0014,3.33151,0.00034,13.393396,,12260,,0.162,0.003,85.63,.99,.49,.05,.105,.001,6.47,.3,15.19,.86,,,,,,,.46,.1,,,,,,,,,,,437.484,6.0615,6605,165.81,4.3335,.0917406,1.32502,.0580402,2020-08-10 07:20:18,montalto,,29395,"new CTOI, Montalto et al. (2020)"
322807675,322807675.01,,,,,,,,PC,,11.6701,0.006,173.703285,-25.604717,-71.175,0.082,18.294,0.046,2458538.3019,.0001,9.70255,0.00004,12.217875,,11190,,0.097,0.006,87.61,.25,.88,.03,.107,.01,21.16,2.01,9.53,1.48,,,,,,,1.9,.62,,,,,,,,,,,195.153,1.828,5099,118.14,4.54763,.0847325,.815562,.0472764,2020-08-10 07:20:18,montalto,,29418,"new CTOI, Montalto et al. (2020)"
325205605,325205605.01,,,,,,,,PC,,11.9179,0.006,355.571727,-69.906823,0.999,0.08,-6.203,0.075,2458326.5432,,4.245139,,14.045236,,12852.8281010882,,3.66666666666667,,,,,,,,,,11.8261836195754,,,,,,,,,,,,,,,,,,,,564.336,13.4285,5598.9,107.979,3.92951,.0773892,1.78689,.0942336,2019-06-22 00:19:17,lipponen,,3787,"sector1"
325205605,325205605.02,,,,,,,,PC,,11.9179,0.006,355.571727,-69.906823,0.999,0.08,-6.203,0.075,2458328.6613,,4.25,,100.444206,,88362.2139955717,,4.63333333333333,,,,,,,,,,31.9643312380849,,,,,,,,,,,,,,,,,,,,564.336,13.4285,5598.9,107.979,3.92951,.0773892,1.78689,.0942336,2019-06-22 00:19:17,lipponen,,3787,"sector1"
325469795,325469795.01,,,,,,,,PC,,9.7293,0.006,354.533756,-81.355108,4.883,0.045,-0.457,0.05,2458328.6634,,,,1456.706457,,738592.877111365,,15.6,,,,,,,,,,171.967822430199,,,,,,,,,,,,,,,,,,,,383.887,4.205,6331,133.681,3.61138,.0855281,2.89601,.135075,2019-05-25 09:17:28,lipponen,,3787,"sector1"
325469795,325469795.02,,,,,,,,PC,,9.7293,0.006,354.533756,-81.355108,4.883,0.045,-0.457,0.05,2458346.127,,,,1151.08377,,653609.085700382,,10.8333333333333,,,,,,,,,,197.957394691948,,,,,,,,,,,,,,,,,,,,383.887,4.205,6331,133.681,3.61138,.0855281,2.89601,.135075,2019-05-25 09:17:28,lipponen,,3787,"sector1"
326092637,326092637.01,,,,,,,,PC,,11.9524,0.007,15.370529,-24.939451,-9.83,0.076,-16.073,0.051,2458382.0503,.0009,4.61824,0.0003,13.573682,,12424,,0.075,0.004,85.34,.51,.97,.1,.143,.104,11.92,1.08,17.95,13.93,,,,,,,1.5,.43,,,,,,,,,,,393.818,6.277,5832,124.284,4.33752,.0816557,1.15045,.0564422,2020-08-10 07:20:18,montalto,,29424,"new CTOI, Montalto et al. (2020)"
326356701,326356701.01,,,,,,,,PC,,8.3387,0.007,325.596932,-21.762702,-11.032,0.24,-10.733,0.196,2458325.5679,,1.111111,,4645.494323,,986138.7540111,,3.06666666666667,,,,,,,,,,9.02708708093487,,,,,,,,,,,,,,,,,,,,732.467,101.731,4674,122,,,17.3777,,2019-06-06 03:40:31,lipponen,,3787,"sector1"
326356701,326356701.02,,,,,,,,PC,,8.3387,0.007,325.596932,-21.762702,-11.032,0.24,-10.733,0.196,2458326.1277,,1.108333,,5811.883392,,995265.799542241,,3.06666666666667,,,,,,,,,,5.58554537917517,,,,,,,,,,,,,,,,,,,,732.467,101.731,4674,122,,,17.3777,,2019-06-06 03:40:31,lipponen,,3787,"sector1"
327667965,327667965.01,,,,,,,,PC,,8.1226,0.006,329.464946,-68.214296,42.828,0.194,-85.242,0.209,2458331.1869,,0.4430556,,8.72082,,8000,,1.8,,,,,,,,,,10.85507,,,,,,,,,,,,,,,,,,,,52.3086,.3738,5129,125.619,4.28296,.0841266,1.10868,.0677864,2019-09-07 00:05:27,lipponen,,5555,"sector1"
331644554,331644554.01,,,,,,,,PC,,9.61487,0.006,330.55306,47.090352,5.18,0.046,0.855,0.047,2458757.03,.05,0,,3.262104,0.543004,3000,500,8,2,,,,,,,,,9,2,,,,,,,,,,,,,,,,,,,323.808,2.9095,8450,238.967,4.31188,.0728581,1.67454,.051191,2020-06-22 01:13:13,eisner,,19750,"Planet Hunters TESS candidate. Single transit event."
332657786,332657786.01,,,,,,,,PC,,13.0041,0.008,149.991806,-16.159794,52.411,0.122,-172.313,0.093,2458536.76,.01,0,0,49.991571,5.442298,45000,5000,3.3,1,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,38.6057,.1007,3275,157,5.00733,.0166054,.234967,.00708222,2020-05-15 07:23:27,eisner,,19131,"PHT candidate. Single transit event."
333734769,333734769.01,,,,,,,,PC,,11.4944,0.007,170.150082,-26.153136,-16.318,0.063,-2.465,0.052,2458542.5108,.0024,1.50942,0.00023,2.158416,,1986,,0.079,0.008,79.83,2.97,.76,.07,.045,.006,4.33,1.07,8.64,1.56,,,,,,,.67,.58,,,,,,,,,,,469.613,10.403,5735,128.094,3.95665,.0819015,1.75796,.0943417,2020-08-10 07:20:18,montalto,,29434,"new CTOI, Montalto et al. (2020)"
339451334,339451334.01,,,,,,,,PC,,11.6321,0.006,296.256908,-60.795801,-1.33,0.049,-3.172,0.043,2458652.6917,.0027,1.93773,0.00029,4.544618,,4177,,0.055,0.006,84.63,1.2,.78,.05,.065,.006,8.27,1.25,11.6,1.54,,,,,,,2.85,1.7,,,,,,,,,,,535.618,10.148,6292,134.274,4.10168,.0862861,1.6336,.0794322,2020-08-10 07:20:18,montalto,,29514,"new CTOI, Montalto et al. (2020)"
341411516,341411516.01,,,,,,,,PC,,10.6727,0.006,119.923973,-59.267752,29.546,0.045,6.424,0.046,2458490.4018,.0086,3.10911,0.00043,1.298231,,1195,,0.152,0.009,87.29,1.11,.3,.15,.027,.003,6.39,.28,2.67,.45,,,,,,,.51,.12,,,,,,,,,,,172.221,.7005,5920,128.467,4.55956,.0756626,.903573,.0426256,2020-08-10 07:20:18,montalto,,29351,"new CTOI, Montalto et al. (2020)"
341492896,341492896.01,,,,,,,,PC,,11.8629,0.006,120.408469,-55.934279,-2.165,0.037,-2.133,0.036,2458491.5725,.0091,3.73243,0.00056,2.346639,,2159,,0.193,0.012,86.99,1.12,.32,.19,.038,.006,6.07,.28,10.09,1.96,,,,,,,.3,.09,,,,,,,,,,,772.948,11.4175,6165,139.38,3.73399,.0815007,2.43293,.115063,2020-08-10 07:20:18,montalto,,29506,"new CTOI, Montalto et al. (2020)"
341840536,341840536.01,,,,,,,,PC,,8.82182,0.006,267.891375,55.241634,10.296,0.04,-12.717,0.039,2458811.66,.02,2.196,0.001,0.369213,0.021715,340,20,9.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.468,.6435,6821,127.376,4.13139,.0839,1.72641,.0716081,2020-06-30 23:19:28,deen,,19861,"appears reliably for 18 transits. Possible shallow second dip could indicate rotation but it looks real."
341983711,341983711.01,,,,,,,,PC,,13.1335,0.007,332.804969,52.6266,49.271,0.061,21,0.061,2458786.49,.02,2.516,0.001,15.307713,1.086279,14000,1000,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8226,.3748,3539,157,4.77032,.00682363,.462612,.0138904,2020-06-30 23:07:39,deen,,19860,"appears confidently for 8 transits in a row, but only appears once during the previous 7."
342866210,342866210.01,,,,,,,,PC,,14.172,0.007,328.566837,59.61536,-68.5,0.099,-110.2,0.082,2458787.505,.005,2.537,0.004,141.26371,2.173647,122000,2000,3.186,,,,,,,,,,5.17,.05,,,,,,,,,,,,,,,,,,,117.117,.649,3550,157,4.86022,.00128534,.364176,.0111767,2020-07-01 00:07:38,deen,,19862,"Possibly EB, secondary transit of ~45000 ppm, but too small to be a star."
343320735,343320735.01,,,,,,,,PC,,14.4603,0.007,341.36043,56.439197,6.733,0.087,-49.357,0.079,2458962.606,.01,12.416,0.001,130.19095,5.442298,113000,5000,6.861,,,,,,,,,,12.81,.21,,,,,,,,,,,,,,,,,,,92.1881,.44955,3446,157,4.95914,.00953788,.271183,.00827438,2020-07-01 01:15:44,deen,,19865,"possibly EB, secondary transit of ~74000 ppm- brown dwarf?"
344085117,344085117.01,,,,,,,,PC,,11.9732,0.006,108.017449,-50.247778,8.126,0.043,-20.872,0.041,2458468.5775,.0028,0.65971,0.00005,1.424334,,1311,,0.054,0.004,46.84,7.35,1.05,.06,.12,.116,1.53,.2,16.39,16.69,,,,,,,.16,.06,,,,,,,,,,,415.137,3.9495,5832,126.955,4.26466,.0765747,1.25112,.0609448,2020-08-10 07:20:18,montalto,,29494,"new CTOI, Montalto et al. (2020)"
344087362,344087362.01,,,,,,,,PC,,10.0801,0.006,108.179961,-53.148195,-2.039,0.043,6.412,0.051,2458467.3201,.003,14.49592,0.00078,3.920061,,3604,,0.27,0.009,83.68,.37,.94,.01,.061,.008,8.52,.46,26.8,4.82,,,,,,,.06,.02,,,,,,,,,,,616.952,7.901,6279,132.939,3.31858,.0890707,4.02437,.186611,2020-08-10 07:20:18,montalto,,29348,"new CTOI, Montalto et al. (2020)"
345324572,345324572.01,,,,,,,,PC,,12.3024,0.007,355.476581,59.876831,-40.681,0.087,23.609,0.084,2458980.18,.01,2.566,0.001,39.807415,5.442298,36000,5000,6.201,,,,,,,,,,9.06,.65,,,,,,,,,.02774,.00043,,,,,,,,,50.3992,.14715,3122,157,4.79287,.00553847,.437286,.0130524,2020-07-01 16:51:35,deen,,19873,"possibly EB, every other dip might be second transit of 30,000 ppm- hard to tell."
347357977,347357977.01,,,,,,,,PC,,11.4878,0.006,132.898822,-16.386277,-11.963,0.053,-4.376,0.035,2458514.2367,.0031,12.68587,,2.758013,,2537,,0.18,0.011,88.64,.52,.49,.14,.049,.003,20.78,1.36,5.58,.67,,,,,,,1.05,.47,,,,,,,,,,,294.752,2.722,5851,125.119,4.42557,.0793486,1.043,.0499648,2020-08-10 07:20:18,montalto,,29402,"new CTOI, Montalto et al. (2020)"
348756659,348756659.01,,,,,,,,PC,,12.3474,0.008,134.192296,-12.572658,-27.316,0.074,24.101,0.086,2458514.8834,.0006,3.72509,0.00013,19.905938,,18167,,0.136,0.004,88.51,.18,.25,.14,.128,.003,9.55,.1,13.95,1.07,,,,,,,1.19,.24,,,,,,,,,,,401.311,8.785,5736,124.945,4.45097,.0818252,.9975,.0526256,2020-08-10 07:20:18,montalto,,29394,"new CTOI, Montalto et al. (2020)"
349118653,349118653.01,5,5,5,5,5,5,5,PC,FP,13.8635,0.018,114.190411,-20.50155,-3.065,0.03,2.971,0.038,2458492.4392762,.0020285791251808405,0.7560075688316441,0.00011307769615981345,22.971229,1.036668,20935.038673819563,954.350375029464,2.8505896380075932,0.15864712699704148,67.25454213095857,3.6402849492470755,.7585796387655241,.1272447065910121,.14468945598701918,.004663972348280865,1.9619900981025344,.14107719300373533,44.77157834298073,13.431473502894216,,,,,,,,,,,,,,,,,,,2664.32,174.625,7680,122,3.78767,,2.83684,,2019-11-24 08:47:57,bouma,tfopwg,5954,"Cand VHJ in NGC2421 (CG18). Either stellar EB, or contracting planet / BD. Worth checking. (CDIPS; Bouma+19)"
349154435,349154435.01,,,,,,,,PC,,12.2068,0.006,108.180297,-62.016506,5.49,0.036,1.409,0.038,2458326.0992,,4.430556,,4538.942577,,984709.454862382,,1.93333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.803,4.4145,5832,137.007,4.19776,.076942,1.35129,.0691734,2019-06-06 03:40:31,lipponen,,3787,"sector1"
349154435,349154435.02,,,,,,,,PC,,12.2068,0.006,108.180297,-62.016506,5.49,0.036,1.409,0.038,2458328.2783,,4.430556,,3626.143803,,964556.020324187,,2.46666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.803,4.4145,5832,137.007,4.19776,.076942,1.35129,.0691734,2019-06-06 03:40:31,lipponen,,3787,"sector1"
349155660,349155660.01,,,,,,,,PC,,13.4929,0.006,108.351777,-63.988526,-0.05,0.038,3.61,0.032,2458335.1362,.0014,0.69792,0.0002,14.977417,0.651637,13700,600,1.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.09,18.725,5285,122,3.85899,,1.85807,,2019-04-23 14:02:04,feinstein,,3347,"Feinstein, A.~D., Montet, B.~T., Foreman-Mackey, D., et al.\ 2019, arXiv e-prints , arXiv:1903.09152."
349373226,349373226.01,,,,,,,,PC,,11.2686,0.006,110.242117,-60.182934,-11.273,0.038,21.925,0.039,2458325.1368,.0017,0.60807,,0.490864,,452,,0.121,0.008,89.67,0,.01,.2,.019,.001,1.62,.04,2.78,.31,,,,,,,.22,.05,,,,,,,,,,,369.017,2.371,6490.59,115.951,4.30771,.0861097,1.34,.0590151,2020-08-10 07:20:18,montalto,,29515,"new CTOI, Montalto et al. (2020)"
349488688,349488688.01,,,,,,,,PC,,8.40302,0.006,253.784885,20.491524,14.755,0.032,44.689,0.037,2458994.282,.008,11.625,0.008,0.760281,0.32577,700,300,,,,,,,,,,,3.4,1.7,,,,,,,,,,,,,,,,,,,107.898,.317,6329,134.955,4.24509,.0925756,1.39619,.0640704,2020-08-07 06:23:12,eisner,,29216,"PHT candidate."
349488688,349488688.02,,,,,,,,PC,,8.40302,0.006,253.784885,20.491524,14.755,0.032,44.689,0.037,2459002.7706,.0011,,,1.629827,0.217169,1500,200,6.31,0.07,,,,,,,,,5.66,.4,,,,,,,,,,,,,,,,,,,107.898,.317,6329,134.955,4.24509,.0925756,1.39619,.0640704,2020-08-07 06:27:12,eisner,,29216,"PHT candidate. Single transit event."
349518145,349518145.01,,,,,,,,PC,,12.6017,0.006,111.25589,-61.316498,0.084,0.135,18.599,0.117,2458327.5796,,4.139583,,35.807466,,32441.9875364709,,2.76666666666667,,,,,,,,,,23.1024432483555,,,,,,,,,,,,,,,,,,,,703.526,29.244,6121,131.755,4.13666,.0926951,1.52382,.0937914,2019-08-02 00:39:26,lipponen,,3787,"sector1"
349647697,349647697.01,,,,,,,,PC,,8.6006,0.006,112.155213,-64.63653,2.442,0.049,6.946,0.044,2458326.2753,,0.5770833,,132.95554,,115255.678474719,,1,,,,,,,,,,48.4520893004274,,,,,,,,,,,,,,,,,,,,170.605,.7835,7266,135.03,4.19995,.0815405,1.68453,.0636683,2019-09-07 00:06:51,lipponen,,5555,"sector1"
349647697,349647697.02,,,,,,,,PC,,8.6006,0.006,112.155213,-64.63653,2.442,0.049,6.946,0.044,2458326.5572,,0.5826389,,4.195395,,3856.64566472569,,1.06666666666667,,,,,,,,,,8.86311149831622,,,,,,,,,,,,,,,,,,,,170.605,.7835,7266,135.03,4.19995,.0815405,1.68453,.0636683,2019-09-07 00:06:51,lipponen,,5555,"sector1"
349789882,349789882.01,,,,,,,,PC,,11.3908,0.006,113.362847,-62.485985,-7.391,0.168,11.417,0.172,2458319.5939,.0033,10.01781,0.00015,2.220428,,2043,,0.101,0.007,85.43,.46,.98,.07,.051,.029,12.27,1.49,11.29,7.21,,,,,,,.35,.16,,,,,,,,,,,619.711,32.4865,6679,138.448,3.97374,.0980081,2.02663,.144699,2020-08-10 07:20:18,montalto,,29519,"new CTOI, Montalto et al. (2020)"
349832804,349832804.01,,,,,,,,PC,,13.7025,0.006,113.6442,-64.924974,-5.688,0.035,35.952,0.031,2458335.2914,.0013,1.0414,0.00002,11.131376,0.543004,10200,500,0.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.663,3.125,5226,122,4.60504,,.778413,,2019-04-23 14:05:21,feinstein,,3348,"Feinstein, A.~D., Montet, B.~T., Foreman-Mackey, D., et al.\ 2019, arXiv e-prints , arXiv:1903.09152."
350190639,350190639.01,,,,,,,,PC,,11.794,0.019,355.046448,-62.407752,-5.688,0.035,35.952,0.031,2458328.245,,1.863889,,3343.813461,,954029.988154229,,1.76666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-25 09:17:28,lipponen,,3787,"sector1"
350432166,350432166.01,,,,,,,,PC,,11.2822,0.006,84.885928,-59.005736,-1.453,0.04,7.097,0.043,2458315.4519,.0078,35.78601,0.0012,1.522183,,1401,,0.307,0.013,89.31,.28,.42,.09,.037,.007,35.09,1.57,7.69,1.91,,,,,,,.64,.17,,,,,,,,,,,511.417,5.263,6218.93,128.887,3.95843,.0873323,1.90288,.0925125,2020-08-10 07:20:18,montalto,,29511,"new CTOI, Montalto et al. (2020)"
350479101,350479101.01,,,,,,,,PC,,9.2823,0.006,85.794484,-59.144732,2.056,0.043,2.664,0.045,2458336.81,,,,3701.024134,,966918.107486477,,4.43333333333333,,,,,,,,,,37.0926899769898,,,,,,,,,,,,,,,,,,,,230.356,1.1585,6662.6,122.034,4.05219,.0890496,1.8516,.0828139,2019-05-25 09:17:28,lipponen,,3787,"sector1"
350479101,350479101.02,,,,,,,,PC,,9.2823,0.006,85.794484,-59.144732,2.056,0.043,2.664,0.045,2458330.7828,,11.92292,,3532.215383,,961353.172678304,,4.4,,,,,,,,,,40.0912945531134,,,,,,,,,,,,,,,,,,,,230.356,1.1585,6662.6,122.034,4.05219,.0890496,1.8516,.0828139,2019-05-25 09:17:28,lipponen,,3787,"sector1"
350814622,350814622.01,,,,,,,,PC,,11.7266,0.006,285.615449,50.135771,6.003,0.039,4.672,0.043,2458684.4952953765,,3.213198754863257,,0.635977,,585.5848651960587,,4.295976950688708,,,,.5982758834342984,,.024198860824345816,,,,,,,,,,,,,,,,,,,,,,,,487.916,5.8295,5772,103.434,4.04527,.070765,1.59521,.068191,2020-07-14 13:40:48,wilson,,28551,"Kepler confirmed planet KOI-7.01: Recovered in FFI data with TraSH-DUMP (new transit-search pipeline in prep)"
350844139,350844139.01,,,,,,,,PC,,12.2112,0.006,90.030008,-57.323357,-10.145,0.087,0.029,0.082,2458335.527,.0025,0.5709,0.0001,4.133657,0.217169,3800,200,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.83,14.8115,6661,133.189,4.40916,.0875641,1.22325,.0580402,2019-04-23 13:57:21,feinstein,,3345,"Feinstein, A.~D., Montet, B.~T., Foreman-Mackey, D., et al.\ 2019, arXiv e-prints , arXiv:1903.09152."
350930938,350930938.01,,,,,,,,PC,,13.1637,0.006,90.669737,-54.83633,0.84,0.033,3.18,0.031,2458335.5272,.0026,2.6489,0.0013,28.268244,0.977603,25700,900,3.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.12,17.96,6207,122,4.06357,,1.6789,,2019-04-23 13:58:43,feinstein,,3346,"Feinstein, A.~D., Montet, B.~T., Foreman-Mackey, D., et al.\ 2019, arXiv e-prints , arXiv:1903.09152."
352915304,352915304.01,,,,,,,,PC,,10.9457,0.006,313.796231,62.776,64.9,0.053,151.99,0.049,2458979.995,.005,3.4929,0.0005,1.542841,0.054288,1420,50,6.3106,,,,,,,,,,2.954,.052,,,,,,,,,.04188,.0017,,,,,,,,,113.268,.268,4906,128.996,4.63066,.0918669,.717898,.0478342,2020-07-01 18:25:31,deen,,19874,"very good, reliable signal."
355446093,355446093.01,,,,,,,,PC,,11.7493,0.006,350.869745,-52.175942,-13.688,0.034,-3.248,0.038,2458313.9772,.0021,15.94421,,4.031213,,3706,,0.161,0.01,89.89,0,.06,.18,.059,.008,33.3,.86,9.98,1.87,,,,,,,2.75,.64,,,,,,,,,,,540.268,9.0505,6140,129.969,4.12168,.0859476,1.55033,.0736382,2020-08-10 07:20:18,montalto,,29496,"new CTOI, Montalto et al. (2020)"
355601117,355601117.01,,,,,,,,PC,,11.2088,0.006,357.668555,-57.505976,2.075,0.04,-1.284,0.045,2458326.5437,,4.156944,,5413.977695,,993170.18528327,,4.36666666666667,,,,,,,,,,22.9857291870916,,,,,,,,,,,,,,,,,,,,585.057,10.1175,5831,135.46,3.71435,.0795714,2.35751,.126985,2019-05-25 09:17:28,lipponen,,3787,"sector1"
355601117,355601117.02,,,,,,,,PC,,11.2088,0.006,357.668555,-57.505976,2.075,0.04,-1.284,0.045,2458328.6298,,4.15,,3381.459395,,955596.598325946,,5.2,,,,,,,,,,58.6086807305139,,,,,,,,,,,,,,,,,,,,585.057,10.1175,5831,135.46,3.71435,.0795714,2.35751,.126985,2019-05-25 09:17:28,lipponen,,3787,"sector1"
355867695,355867695.03,,,,,,,,PC,,10.8116,0.006,157.144071,65.854199,-177.236,0.037,-81.772,0.044,2458879.319279,,,,1.738569,,1600,,3.666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5977,.1604,4225,135.544,4.5756,.1122,.693431,.0690804,2020-03-15 08:23:48,holstkristiansen,,18099,"Potential monotransit, P > 18 days"
356015361,356015361.01,,,,,,,,PC,,9.90455,0.006,254.250273,68.589985,5.313,0.036,29.946,0.047,2458770.45,,11.2723,0.1432,3.511319,,3228.8206,,3.7875,,,,,,,,,,11.749,,,,,,,,,,,,,,,,,,,,226.631,1.119,5570,124.702,3.91192,.0757513,1.81699,.0901958,2020-02-28 05:32:24,steuer,,16912,"Found with our in-house transit finder; boxfitting and transit finder output attached under 'Files'"
356240333,356240333.01,,,,,,,,PC,,9.8546,0.006,267.606871,50.187595,-77.037,0.171,-36.7,0.183,2459029.586,,0,,0.456105,,420,,9.744,,,,,,.0204939,,,,1.89831,,,,,,,,,,,,,,,,,,,,98.1489,.8272,5370,125.627,4.55033,.0829594,.847441,.0471407,2020-08-25 03:26:14,steuer,,33602,"Found with our in-house single transit finder; transit finder output attached under 'Files'"
358457398,358457398.01,,,,,,,,PC,,11.3587,0.007,60.245072,-77.897433,4.19,0.037,20.382,0.035,2458326.061,,2.268056,,1978.913712,,838402.54563507,,6.23333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.124,4.7545,5595.38,138.286,3.79224,.0873058,2.09282,.122447,2019-05-25 09:17:28,lipponen,,3787,"sector1"
358457398,358457398.02,,,,,,,,PC,,11.3587,0.007,60.245072,-77.897433,4.19,0.037,20.382,0.035,2458327.193,,2.265972,,948.700678,,582631.441881899,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.124,4.7545,5595.38,138.286,3.79224,.0873058,2.09282,.122447,2019-05-25 09:17:28,lipponen,,3787,"sector1"
358579111,358579111.01,,,,,,,,PC,,12.3462,0.006,54.221383,-60.061476,-0.412,0.041,-4.213,0.047,2458344.5417,.0044,14.22028,0.00113,3.194588,,2938,,0.295,0.015,88.58,.43,.37,.15,.051,.005,15.05,.62,10.21,1.61,,,,,,,.32,.09,,,,,,,,,,,817.874,16.175,6115,128.576,3.97193,.0851405,1.83409,.0935501,2020-08-10 07:20:18,montalto,,29516,"new CTOI, Montalto et al. (2020)"
360205899,360205899.01,,,,,,,,FP,,12.6942,0.007,142.097054,-64.248508,-30.645,0.073,20.273,0.06,2458544.0856,.0099,0.428608,0.000075,20.827482,,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.754,.2992,3291,157,4.70105,.00952243,.541772,.0161908,2019-09-13 13:18:26,earley,,5649,"Eclipsing binary candidate in Carina young moving group"
364302118,364302118.01,,,,,,,,PC,,10.3606,0.006,78.226553,-61.698686,5.019,1.533,2.77,2.165,2458325.7735,,1.347222,,3990.883445,,974669.333223172,,1.93333333333333,,,,,,,,,,19.9086086472537,,,,,,,,,,,,,,,,,,,,194.255,,5813,,,,1.14678,,2019-05-25 09:17:28,lipponen,,3787,"sector1"
364302118,364302118.02,,,,,,,,PC,,10.3606,0.006,78.226553,-61.698686,5.019,1.533,2.77,2.165,2458326.4429,,1.348611,,3389.558332,,955926.588620598,,2.2,,,,,,,,,,26.2606778593831,,,,,,,,,,,,,,,,,,,,194.255,,5813,,,,1.14678,,2019-05-25 09:17:28,lipponen,,3787,"sector1"
364964726,364964726.01,,,,,,,,PC,,11.0149,0.006,298.22159,59.52862,29.961,0.045,30.832,0.04,2458683.959,,2.0603,,3.76534,,3462,,2.1812,,,,,,,,,,6.78,,,,,,,,,,,,,,,,,,,,163.133,.7135,4794,122.729,4.28054,.0900279,1.05472,.0720351,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
365956062,365956062.01,,,,,,,,PC,,11.1673,0.006,276.187174,-63.479125,27.491,0.037,4.468,0.044,2458653.5206,.0042,1.80765,0.00048,1.150404,,1059,,0.059,0.01,83.14,1.79,.78,.07,.034,.005,6.57,2.06,5.43,1.09,,,,,,,1.64,2.67,,,,,,,,,,,339.415,4.618,5789,143.921,4.12432,.0791837,1.46349,.0769071,2020-08-10 07:20:18,montalto,,29518,"new CTOI, Montalto et al. (2020)"
368713985,368713985.01,,,,,,,,PC,,11.7584,0.006,220.299751,-32.363352,-12.794,0.066,-1.433,0.057,2458597.9084,.0026,4.09306,0.00065,5.789353,,5318,,0.203,0.009,0,2.24,0,.13,.07,.007,6.85,.32,16.8,2.63,,,,,,,.36,.06,,,,,,,,,,,758.968,20.239,6301,133.167,3.84713,.0909221,2.19878,.115779,2020-08-10 07:20:18,montalto,,29446,"new CTOI, Montalto et al. (2020)"
369031347,369031347.01,,,,,,,,PC,,11.1596,0.039,17.839206,68.085312,4.637,0.042,6.694,0.046,2459000.697,.015,2.475,0.001,1.086279,0.217169,1000,200,6.5,1.5,,,.93,.1,,,,,,,,,,,,,,,,,,,,,,,,,621.93,10.506,4166,122,,,5.989,,2020-09-04 08:25:43,grunblatt,,33765,"short-period planet candidate around RGB star"
369376388,369376388.01,,,,,,,,PC,,11.1869,0.006,59.85217,-36.476026,153.461,0.032,24.084,0.043,2458412.4843,.0021,1.54095,0.0001,1.657012,,1525,,0.067,0.006,79.22,3.26,.84,.04,.041,.005,4.51,1.31,3.47,.7,,,,,,,.73,1.3,,,,,,,,,,,96.5003,.2093,4205,121.948,4.47935,.107339,.774692,.0706884,2020-08-10 07:20:18,montalto,,29458,"new CTOI, Montalto et al. (2020)"
369456296,369456296.01,,,,,,,,PC,,11.0756,0.006,311.658892,-40.538884,35.666,0.071,-47.803,0.054,2458346.4522,,,,39.893101,,36076.0750495685,,5.03333333333333,,,,,,,,,,26.504701894796,,,,,,,,,,,,,,,,,,,,310.455,4.549,5738,133.396,4.16231,.0805953,1.3941,.0696483,2019-06-22 00:19:17,lipponen,,3787,"sector1"
